angular_velocity_x,angular_velocity_y,angular_velocity_z,battery_current,battery_voltage,esc_0_voltage,esc_1_voltage,esc_2_voltage,esc_3_voltage,motor_0_current,motor_0_force,motor_0_omega,motor_0_torque,motor_1_current,motor_1_force,motor_1_omega,motor_1_torque,motor_2_current,motor_2_force,motor_2_omega,motor_2_torque,motor_3_current,motor_3_force,motor_3_omega,motor_3_torque,orientation_w,orientation_x,orientation_y,orientation_z,position_x,position_y,position_z,timestamp,velocity_x,velocity_y,velocity_z
-5.77579e-13,131.783,2.37874e-15,49.0379,15.8793,15.7389,15.7389,15.8178,15.8178,12.2369,5.01824,2783.39,0.0575468,12.2369,5.01824,2783.39,-0.0575468,12.3432,5.06753,2796.97,0.0581112,12.3432,5.06753,2796.97,-0.0581112,0.534934,-1.74394e-15,0.844894,-2.24111e-15,-25.1347,1.42566e-12,0.0144179,12.9025,-0.220381,2.42183e-13,-1.07617
-5.80938e-13,131.808,2.40476e-15,49.2265,15.8783,15.7376,15.7376,15.8165,15.8165,12.2764,5.03192,2782.83,0.0576384,12.2764,5.03192,2782.83,-0.0576384,12.3828,5.08129,2796.4,0.0582032,12.3828,5.08129,2796.4,-0.0582032,0.389129,-1.73576e-15,0.921183,-1.88612e-15,-25.1368,1.42628e-12,0.0159769,12.905,0.142554,2.43819e-13,-0.984278
-5.78975e-13,131.833,2.43729e-15,49.3975,15.8773,15.7364,15.7364,15.8153,15.8153,12.3084,5.04694,2782.34,0.0577381,12.3084,5.04694,2782.34,-0.0577381,12.415,5.09637,2795.92,0.0583034,12.415,5.09637,2795.92,-0.0583034,0.232757,-1.68098e-15,0.972535,-1.47936e-15,-25.1387,1.42689e-12,0.0173193,12.9075,0.449754,2.4521e-13,-0.774765
-5.78567e-13,131.858,2.41777e-15,49.5124,15.8766,15.7356,15.7356,15.8144,15.8144,12.3254,5.06157,2782.05,0.0578346,12.3254,5.06157,2782.05,-0.0578346,12.432,5.11107,2795.62,0.0584003,12.432,5.11107,2795.62,-0.0584003,0.0700483,-1.5802e-15,0.997544,-1.03399e-15,-25.1406,1.4275e-12,0.018401,12.91,0.664974,2.46193e-13,-0.474577
-5.80378e-13,131.883,2.43078e-15,49.5391,15.8763,15.7353,15.7353,15.8141,15.8141,12.3213,5.07378,2782.03,0.0579148,12.3213,5.07378,2782.03,-0.0579148,12.4278,5.12333,2795.6,0.0584808,12.4278,5.12333,2795.6,-0.0584808,-0.0945899,-1.43656e-15,0.995516,-5.59762e-16,-25.1424,1.42811e-12,0.0192004,12.9125,0.763462,2.46662e-13,-0.121289
-5.80191e-13,131.908,2.40476e-15,49.4644,15.8766,15.7356,15.7356,15.8145,15.8145,12.294,5.08177,2782.32,0.0579666,12.294,5.08177,2782.32,-0.0579666,12.4004,5.13134,2795.89,0.0585328,12.4004,5.13134,2795.89,-0.0585328,-0.256694,-1.25392e-15,0.966493,-6.93904e-17,-25.1442,1.42872e-12,0.0197202,12.915,0.734821,2.46572e-13,0.241539
-5.82221e-13,131.932,2.40259e-15,49.2987,15.8773,15.7365,15.7365,15.8154,15.8154,12.2469,5.08441,2782.87,0.057983,12.2469,5.08441,2782.87,-0.057983,12.3531,5.134,2796.44,0.0585492,12.3531,5.134,2796.44,-0.0585492,-0.411865,-1.03692e-15,0.911245,4.23915e-16,-25.1462,1.42934e-12,0.0199873,12.9175,0.584116,2.45945e-13,0.569695
-5.82251e-13,131.957,2.38958e-15,49.0724,15.8783,15.7378,15.7378,15.8167,15.8167,12.1882,5.08162,2783.59,0.0579632,12.1882,5.08162,2783.59,-0.0579632,12.2941,5.13119,2797.17,0.0585293,12.2941,5.13119,2797.17,-0.0585293,-0.555887,-7.91342e-16,0.831258,9.06885e-16,-25.1483,1.42995e-12,0.0200486,12.92,0.331115,2.44867e-13,0.823659
-5.83168e-13,131.982,2.38958e-15,48.8277,15.8794,15.7392,15.7392,15.8181,15.8181,12.1282,5.07425,2784.34,0.0579129,12.1282,5.07425,2784.34,-0.0579129,12.2339,5.1238,2797.92,0.0584788,12.2339,5.1238,2797.92,-0.0584788,-0.684845,-5.23962e-16,0.728689,1.36569e-15,-25.1506,1.43056e-12,0.0199661,12.9225,0.00776594,2.4348e-13,0.973327
-5.82759e-13,132.006,2.45247e-15,48.6075,15.8803,15.7404,15.7404,15.8193,15.8193,12.0773,5.06392,2784.99,0.0578429,12.0773,5.06392,2784.99,-0.0578429,12.1828,5.11343,2798.57,0.0584085,12.1828,5.11343,2798.57,-0.0584085,-0.795228,-2.42186e-16,0.606311,1.78762e-15,-25.1532,1.43117e-12,0.0198089,12.925,-0.345757,2.41962e-13,1.00154
-5.84577e-13,132.031,2.45247e-15,48.4453,15.881,15.7413,15.7413,15.8202,15.8202,12.0432,5.05255,2785.43,0.057766,12.0432,5.05255,2785.43,-0.057766,12.1485,5.102,2799.02,0.0583313,12.1485,5.102,2799.02,-0.0583313,-0.884026,4.68842e-17,0.467438,2.16143e-15,-25.1559,1.43178e-12,0.019647,12.9275,-0.685968,2.40503e-13,0.906016
-5.85953e-13,132.055,2.47849e-15,48.3589,15.8813,15.7417,15.7417,15.8206,15.8206,12.0296,5.04192,2785.62,0.0576945,12.0296,5.04192,2785.62,-0.0576945,12.1348,5.09132,2799.21,0.0582595,12.1348,5.09132,2799.21,-0.0582595,-0.948814,3.3637e-16,0.315836,2.47742e-15,-25.1588,1.4324e-12,0.0195437,12.93,-0.971331,2.39286e-13,0.699503
-5.86891e-13,132.08,2.50234e-15,48.3482,15.8812,15.7417,15.7417,15.8206,15.8206,12.0356,5.03341,2785.56,0.0576378,12.0356,5.03341,2785.56,-0.0576378,12.1407,5.08277,2799.15,0.0582025,12.1407,5.08277,2799.15,-0.0582025,-0.987817,6.18006e-16,0.155618,2.72652e-15,-25.1619,1.43301e-12,0.0195499,12.9325,-1.16726,2.38465e-13,0.408115
-5.87613e-13,132.104,2.54788e-15,48.3989,15.8809,15.7412,15.7412,15.8201,15.8201,12.0568,5.02779,2785.3,0.057601,12.0568,5.02779,2785.3,-0.057601,12.162,5.07711,2798.89,0.0581654,12.162,5.07711,2798.89,-0.0581654,-0.999961,8.83776e-16,-0.00886101,2.9016e-15,-25.165,1.43362e-12,0.0196984,12.935,-1.25025,2.38146e-13,0.0681107
-5.89676e-13,132.129,2.58257e-15,48.4902,15.8803,15.7405,15.7405,15.8194,15.8194,12.0875,5.02526,2784.92,0.0575851,12.0875,5.02526,2784.92,-0.0575851,12.1928,5.07456,2798.51,0.0581495,12.1928,5.07456,2798.51,-0.0581495,-0.984899,1.12715e-15,-0.173129,2.99767e-15,-25.1681,1.43424e-12,0.0200009,12.9375,-1.21065,2.38374e-13,-0.278529
-5.88634e-13,132.153,2.58474e-15,48.6045,15.8796,15.7397,15.7397,15.8186,15.8186,12.1225,5.02568,2784.48,0.0575892,12.1225,5.02568,2784.48,-0.0575892,12.228,5.07498,2798.06,0.0581535,12.228,5.07498,2798.06,-0.0581535,-0.943027,1.34039e-15,-0.332716,3.01215e-15,-25.1711,1.43485e-12,0.0204457,12.94,-1.05381,2.39123e-13,-0.589165
-5.88926e-13,132.178,2.60859e-15,48.7338,15.8788,15.7388,15.7388,15.8176,15.8176,12.1589,5.02886,2784.01,0.0576115,12.1589,5.02886,2784.01,-0.0576115,12.2646,5.07817,2797.59,0.058176,12.2646,5.07817,2797.59,-0.058176,-0.87547,1.51658e-15,-0.483273,2.94476e-15,-25.174,1.43547e-12,0.0209988,12.9425,-0.799373,2.40305e-13,-0.825633
-5.86557e-13,132.203,2.60859e-15,48.8792,15.878,15.7377,15.7377,15.8166,15.8166,12.1959,5.0347,2783.52,0.0576515,12.1959,5.0347,2783.52,-0.0576515,12.302,5.08405,2797.09,0.0582162,12.302,5.08405,2797.09,-0.0582162,-0.784053,1.65029e-15,-0.620693,2.79791e-15,-25.1767,1.43608e-12,0.0216074,12.945,-0.478895,2.41776e-13,-0.95884
-5.89293e-13,132.228,2.59124e-15,49.0413,15.877,15.7366,15.7366,15.8155,15.8155,12.2331,5.04313,2783,0.0577082,12.2331,5.04313,2783,-0.0577082,12.3394,5.09253,2796.58,0.0582732,12.3394,5.09253,2796.58,-0.0582732,-0.671255,1.73902e-15,-0.741226,2.5746e-15,-25.1792,1.43669e-12,0.0222053,12.9475,-0.132023,2.43363e-13,-0.972313
-5.89138e-13,132.253,2.56089e-15,49.2087,15.8761,15.7354,15.7354,15.8143,15.8143,12.2677,5.05371,2782.5,0.0577788,12.2677,5.05371,2782.5,-0.0577788,12.3741,5.10317,2796.07,0.0583442,12.3741,5.10317,2796.07,-0.0583442,-0.540138,1.78144e-15,-0.841577,2.28007e-15,-25.1815,1.43731e-12,0.02272,12.95,0.198321,2.44877e-13,-0.864257
-5.8654e-13,132.278,2.58257e-15,49.3537,15.8752,15.7344,15.7344,15.8133,15.8133,12.2942,5.06539,2782.09,0.0578562,12.2942,5.06539,2782.09,-0.0578562,12.4006,5.1149,2795.67,0.0584219,12.4006,5.1149,2795.67,-0.0584219,-0.394266,1.77437e-15,-0.918996,1.92491e-15,-25.1836,1.43792e-12,0.0230808,12.9525,0.47118,2.4613e-13,-0.647846
-5.86833e-13,132.303,2.60859e-15,49.4417,15.8746,15.7337,15.7337,15.8126,15.8126,12.3056,5.07652,2781.88,0.0579293,12.3056,5.07652,2781.88,-0.0579293,12.412,5.12608,2795.45,0.0584953,12.412,5.12608,2795.45,-0.0584953,-0.237612,1.71815e-15,-0.97136,1.51858e-15,-25.1855,1.43853e-12,0.0232268,12.955,0.652576,2.46973e-13,-0.349672
-5.87794e-13,132.328,2.60859e-15,49.4451,15.8745,15.7336,15.7336,15.8124,15.8124,12.2967,5.0852,2781.92,0.0579859,12.2967,5.0852,2781.92,-0.0579859,12.4031,5.13479,2795.49,0.0585521,12.4031,5.13479,2795.49,-0.0585521,-0.0744437,1.61515e-15,-0.997225,1.07008e-15,-25.1873,1.43915e-12,0.0231142,12.9575,0.719702,2.47308e-13,-0.00651597
-5.87426e-13,132.353,2.63244e-15,49.355,15.8748,15.734,15.734,15.8129,15.8129,12.2665,5.08982,2782.25,0.0580154,12.2665,5.08982,2782.25,-0.0580154,12.3728,5.13943,2795.82,0.0585817,12.3728,5.13943,2795.82,-0.0585817,0.0907872,1.46808e-15,-0.99587,5.92067e-16,-25.1891,1.43976e-12,0.0227216,12.96,0.663755,2.47097e-13,0.339154
-5.88618e-13,132.377,2.66063e-15,49.1838,15.8755,15.735,15.735,15.8138,15.8138,12.2189,5.0895,2782.82,0.058012,12.2189,5.0895,2782.82,-0.058012,12.325,5.13911,2796.39,0.0585782,12.325,5.13911,2796.39,-0.0585782,0.253569,1.28077e-15,-0.967317,9.74257e-17,-25.1909,1.44037e-12,0.0220517,12.9625,0.491064,2.46368e-13,0.644398
-5.867e-13,132.402,2.6216e-15,48.9624,15.8765,15.7362,15.7362,15.8151,15.8151,12.162,5.08428,2783.51,0.057976,12.162,5.08428,2783.51,-0.057976,12.2679,5.13387,2797.09,0.0585421,12.2679,5.13387,2797.09,-0.0585421,0.409454,1.0587e-15,-0.912331,-3.99432e-16,-25.1928,1.44098e-12,0.021131,12.965,0.222377,2.45215e-13,0.87108
-5.85221e-13,132.427,2.60642e-15,48.7318,15.8776,15.7375,15.7375,15.8164,15.8164,12.1061,5.07516,2784.22,0.0579138,12.1061,5.07516,2784.22,-0.0579138,12.2116,5.12471,2797.8,0.0584797,12.2116,5.12471,2797.8,-0.0584797,0.554176,8.08587e-16,-0.832399,-8.83419e-16,-25.1949,1.44159e-12,0.0200057,12.9675,-0.109621,2.43788e-13,0.990566
-5.86184e-13,132.451,2.62377e-15,48.5324,15.8784,15.7386,15.7386,15.8175,15.8175,12.0607,5.06375,2784.79,0.0578365,12.0607,5.06375,2784.79,-0.0578365,12.1661,5.11325,2798.38,0.058402,12.1661,5.11325,2798.38,-0.058402,0.683773,5.36504e-16,-0.729695,-1.34291e-15,-25.1972,1.44221e-12,0.0187366,12.97,-0.464242,2.42264e-13,0.987254
-5.86701e-13,132.476,2.5804e-15,48.3947,15.879,15.7394,15.7394,15.8182,15.8182,12.033,5.05191,2785.16,0.0577565,12.033,5.05191,2785.16,-0.0577565,12.1382,5.10136,2798.74,0.0583216,12.1382,5.10136,2798.74,-0.0583216,0.794692,2.49181e-16,-0.607013,-1.76636e-15,-25.1997,1.44282e-12,0.0173924,12.9725,-0.797726,2.40834e-13,0.860535
-5.86102e-13,132.5,2.55872e-15,48.3329,15.8792,15.7396,15.7396,15.8185,15.8185,12.0256,5.04135,2785.27,0.0576854,12.0256,5.04135,2785.27,-0.0576854,12.1307,5.09074,2798.85,0.0582503,12.1307,5.09074,2798.85,-0.0582503,0.883887,-4.4815e-17,-0.4677,-2.1415e-15,-25.2024,1.44343e-12,0.016043,12.975,-1.06856,2.39683e-13,0.624943
-5.85052e-13,132.525,2.51535e-15,48.3438,15.879,15.7394,15.7394,15.8183,15.8183,12.037,5.03327,2785.14,0.0576316,12.037,5.03327,2785.14,-0.0576316,12.1421,5.08261,2798.72,0.0581962,12.1421,5.08261,2798.72,-0.0581962,0.948906,-3.36587e-16,-0.31556,-2.45761e-15,-25.2053,1.44404e-12,0.0147524,12.9775,-1.24254,2.38964e-13,0.30848
-5.85108e-13,132.549,2.51752e-15,48.4107,15.8785,15.7389,15.7389,15.8178,15.8178,12.0623,5.02828,2784.83,0.0575991,12.0623,5.02828,2784.83,-0.0575991,12.1675,5.07759,2798.41,0.0581634,12.1675,5.07759,2798.41,-0.0581634,0.987953,-6.18483e-16,-0.154751,-2.70622e-15,-25.2083,1.44466e-12,0.0135723,12.98,-1.29704,2.38774e-13,-0.0506806
-5.86498e-13,132.574,2.5327e-15,48.5125,15.8779,15.7381,15.7381,15.817,15.817,12.0956,5.02645,2784.41,0.0575879,12.0956,5.02645,2784.41,-0.0575879,12.2009,5.07575,2798,0.0581522,12.2009,5.07575,2798,-0.0581522,0.999947,-8.84253e-16,0.0103254,-2.88082e-15,-25.2113,1.44527e-12,0.0125361,12.9825,-1.22379,2.39149e-13,-0.408739
-5.87665e-13,132.598,2.50451e-15,48.633,15.8772,15.7373,15.7373,15.8161,15.8161,12.132,5.02758,2783.95,0.0575966,12.132,5.02758,2783.95,-0.0575966,12.2376,5.07688,2797.53,0.0581609,12.2376,5.07688,2797.53,-0.0581609,0.984542,-1.1273e-15,0.17515,-2.97652e-15,-25.2144,1.44588e-12,0.0116555,12.985,-1.03014,2.40056e-13,-0.721504
-5.89495e-13,132.623,2.49366e-15,48.7675,15.8764,15.7363,15.7363,15.8151,15.8151,12.1694,5.03147,2783.47,0.0576236,12.1694,5.03147,2783.47,-0.0576236,12.2753,5.08079,2797.05,0.058188,12.2753,5.08079,2797.05,-0.058188,0.942146,-1.34119e-15,0.335203,-2.99033e-15,-25.2174,1.4465e-12,0.0109186,12.9875,-0.738262,2.414e-13,-0.949734
-5.89549e-13,132.648,2.51969e-15,48.9206,15.8755,15.7352,15.7352,15.8141,15.8141,12.2077,5.03811,2782.96,0.0576686,12.2077,5.03811,2782.96,-0.0576686,12.3138,5.08747,2796.53,0.0582333,12.3138,5.08747,2796.53,-0.0582333,0.873906,-1.51933e-15,0.486095,-2.92186e-15,-25.2202,1.44711e-12,0.0102907,12.99,-0.382672,2.43026e-13,-1.06395
-5.91159e-13,132.673,2.50451e-15,49.0934,15.8745,15.734,15.734,15.8129,15.8129,12.2465,5.04745,2782.42,0.0577313,12.2465,5.04745,2782.42,-0.0577313,12.3528,5.09687,2795.99,0.0582963,12.3528,5.09687,2795.99,-0.0582963,0.78168,-1.65659e-15,0.623679,-2.77272e-15,-25.2229,1.44773e-12,0.00971802,12.9925,-0.00621656,2.44744e-13,-1.04819
-5.901e-13,132.698,2.47198e-15,49.2709,15.8735,15.7328,15.7328,15.8116,15.8116,12.2824,5.059,2781.89,0.0578081,12.2824,5.059,2781.89,-0.0578081,12.3888,5.10848,2795.46,0.0583735,12.3888,5.10848,2795.46,-0.0583735,0.667986,-1.74864e-15,0.744174,-2.54744e-15,-25.2254,1.44834e-12,0.00913341,12.995,0.345048,2.46349e-13,-0.902179
-5.90374e-13,132.723,2.50451e-15,49.4194,15.8726,15.7317,15.7317,15.8106,15.8106,12.3085,5.07151,2781.49,0.0578906,12.3085,5.07151,2781.49,-0.0578906,12.415,5.12104,2795.05,0.0584564,12.415,5.12104,2795.05,-0.0584564,0.535932,-1.79225e-15,0.844261,-2.25261e-15,-25.2276,1.44895e-12,0.00846357,12.9975,0.627431,2.47643e-13,-0.641659
-5.90652e-13,132.748,2.51969e-15,49.4991,15.8721,15.7311,15.7311,15.8099,15.8099,12.317,5.08303,2781.3,0.0579661,12.317,5.08303,2781.3,-0.0579661,12.4235,5.13261,2794.87,0.0585322,12.4235,5.13261,2794.87,-0.0585322,0.389135,-1.78674e-15,0.921181,-1.89568e-15,-25.2296,1.44957e-12,0.00763751,13,0.804987,2.4847e-13,-0.296717
-5.86486e-13,132.773,2.46981e-15,49.4806,15.872,15.7311,15.7311,15.8099,15.8099,12.3021,5.09145,2781.42,0.0580208,12.3021,5.09145,2781.42,-0.0580208,12.4085,5.14106,2794.99,0.058587,12.4085,5.14106,2794.99,-0.058587,0.231619,-1.7313e-15,0.972807,-1.48902e-15,-25.2315,1.45018e-12,0.00659504,13.0025,0.854028,2.48725e-13,0.0916875
-5.91415e-13,132.798,2.43729e-15,49.3569,15.8725,15.7317,15.7317,15.8106,15.8106,12.2634,5.09504,2781.86,0.0580432,12.2634,5.09504,2781.86,-0.0580432,12.3696,5.14466,2795.43,0.0586095,12.3696,5.14466,2795.43,-0.0586095,0.0677084,-1.62809e-15,0.997705,-1.04097e-15,-25.2332,1.45079e-12,0.00529387,13.005,0.766207,2.48371e-13,0.4766
-5.93678e-13,132.823,2.44596e-15,49.1456,15.8735,15.7329,15.7329,15.8118,15.8118,12.206,5.09292,2782.55,0.0580277,12.206,5.09292,2782.55,-0.0580277,12.312,5.14254,2796.12,0.0585939,12.312,5.14254,2796.12,-0.0585939,-0.0980943,-1.4805e-15,0.995177,-5.599e-16,-25.235,1.4514e-12,0.00371435,13.0075,0.54976,2.47443e-13,0.810738
-5.94383e-13,132.847,2.39826e-15,48.8847,15.8746,15.7344,15.7344,15.8133,15.8133,12.1398,5.08538,2783.37,0.0579759,12.1398,5.08538,2783.37,-0.0579759,12.2455,5.13496,2796.95,0.0585419,12.2455,5.13496,2796.95,-0.0585419,-0.261229,-1.29208e-15,0.965277,-6.16294e-17,-25.2367,1.45202e-12,0.00186099,13.01,0.228752,2.46047e-13,1.05226
-5.94195e-13,132.872,2.40259e-15,48.6223,15.8758,15.7359,15.7359,15.8148,15.8148,12.0766,5.0737,2784.17,0.0578964,12.0766,5.0737,2784.17,-0.0578964,12.1821,5.12323,2797.75,0.0584621,12.1821,5.12323,2797.75,-0.0584621,-0.417207,-1.06807e-15,0.908812,4.38619e-16,-25.2386,1.45263e-12,0.000127573,13.0125,-0.0918681,2.44647e-13,1.16156
-5.95562e-13,132.896,2.40693e-15,48.4053,15.8768,15.7372,15.7372,15.816,15.816,12.028,5.05989,2784.79,0.0578026,12.028,5.05989,2784.79,-0.0578026,12.1332,5.10937,2798.38,0.0583679,12.1332,5.10937,2798.38,-0.0583679,-0.561729,-8.14325e-16,0.827321,9.27404e-16,-25.2409,1.45324e-12,-0.000783251,13.015,-0.294898,2.43759e-13,1.19602
-5.96268e-13,132.921,2.43945e-15,48.2498,15.8774,15.738,15.738,15.8169,15.8169,11.9955,5.04551,2785.22,0.057705,11.9955,5.04551,2785.22,-0.057705,12.1005,5.09493,2798.8,0.0582699,12.1005,5.09493,2798.8,-0.0582699,-0.69081,-5.37464e-16,0.723036,1.3917e-15,-25.2436,1.45385e-12,-0.000783251,13.0175,-0.294898,2.43759e-13,1.19602
-6.00972e-13,132.945,2.42861e-15,48.1453,15.8778,15.7385,15.7385,15.8174,15.8174,11.9747,5.03137,2785.48,0.0576091,11.9747,5.03137,2785.48,-0.0576091,12.0797,5.08072,2799.07,0.0581736,12.0797,5.08072,2799.07,-0.0581736,-0.800887,-2.43407e-16,0.598815,1.81997e-15,-25.2467,1.45447e-12,-0.00075996,13.02,-0.294898,2.43759e-13,1.19602
-6.02791e-13,132.969,2.4568e-15,48.0805,15.878,15.7388,15.7388,15.8177,15.8177,11.9623,5.01797,2785.64,0.0575183,11.9623,5.01797,2785.64,-0.0575183,12.0672,5.06726,2799.22,0.0580824,12.0672,5.06726,2799.22,-0.0580824,-0.888915,6.04972e-17,0.458072,2.20059e-15,-25.2497,1.45509e-12,-0.000117344,13.0225,-0.294898,2.43759e-13,1.19602
-6.0106e-13,132.994,2.45247e-15,48.043,15.8781,15.7389,15.7389,15.8178,15.8178,11.9554,5.00556,2785.71,0.0574342,11.9554,5.00556,2785.71,-0.0574342,12.0603,5.05479,2799.3,0.057998,12.0603,5.05479,2799.3,-0.057998,-0.952456,3.62668e-16,0.304676,2.52068e-15,-25.2525,1.45571e-12,0.00120424,13.025,-0.633003,2.42268e-13,1.12458
-6.01767e-13,133.018,2.40476e-15,48.0448,15.878,15.7388,15.7388,15.8176,15.8176,11.9593,4.99503,2785.66,0.0573632,11.9593,4.99503,2785.66,-0.0573632,12.0641,5.04421,2799.25,0.0579266,12.0641,5.04421,2799.25,-0.0579266,-0.989744,6.54173e-16,0.142851,2.77104e-15,-25.2555,1.45633e-12,0.00263685,13.0275,-0.986339,2.40719e-13,0.916446
-6.00689e-13,133.042,2.3744e-15,48.0982,15.8776,15.7383,15.7383,15.8172,15.8172,11.9784,4.98745,2785.42,0.0573127,11.9784,4.98745,2785.42,-0.0573127,12.0833,5.03659,2799,0.0578758,12.0833,5.03659,2799,-0.0578758,-0.999737,9.27304e-16,-0.0229438,2.94506e-15,-25.2585,1.45695e-12,0.00421104,13.03,-1.24443,2.39603e-13,0.603713
-6.02052e-13,133.067,2.38308e-15,48.1994,15.8769,15.7376,15.7376,15.8164,15.8164,12.0108,4.98343,2785.01,0.0572867,12.0108,4.98343,2785.01,-0.0572867,12.1158,5.03253,2798.6,0.0578497,12.1158,5.03253,2798.6,-0.0578497,-0.982143,1.17493e-15,-0.188136,3.03776e-15,-25.2616,1.45757e-12,0.00593634,13.0325,-1.37846,2.39049e-13,0.226033
-6.04302e-13,133.091,2.35489e-15,48.3317,15.8761,15.7366,15.7366,15.8155,15.8155,12.0512,4.983,2784.5,0.0572853,12.0512,4.983,2784.5,-0.0572853,12.1563,5.03209,2798.09,0.0578482,12.1563,5.03209,2798.09,-0.0578482,-0.937433,1.39224e-15,-0.348164,3.04622e-15,-25.2645,1.45819e-12,0.00779927,13.035,-1.37497,2.39117e-13,-0.169956
-6.03446e-13,133.116,2.4156e-15,48.4772,15.8753,15.7356,15.7356,15.8144,15.8144,12.0942,4.98582,2783.96,0.0573058,12.0942,4.98582,2783.96,-0.0573058,12.1995,5.03492,2797.54,0.0578687,12.1995,5.03492,2797.54,-0.0578687,-0.866828,1.57185e-15,-0.498607,2.97038e-15,-25.2673,1.45881e-12,0.00976426,13.0375,-1.23725,2.39793e-13,-0.536295
-6.0437e-13,133.141,2.39392e-15,48.6279,15.8744,15.7345,15.7345,15.8134,15.8134,12.1366,4.99148,2783.42,0.0573452,12.1366,4.99148,2783.42,-0.0573452,12.2422,5.04061,2796.99,0.0579083,12.2422,5.04061,2796.99,-0.0579083,-0.772262,1.70795e-15,-0.635304,2.81243e-15,-25.2699,1.45943e-12,0.0117771,13.04,-0.984604,2.40989e-13,-0.829417
-6.04847e-13,133.166,2.38308e-15,48.788,15.8735,15.7334,15.7334,15.8122,15.8122,12.1782,4.99981,2782.87,0.0574021,12.1782,4.99981,2782.87,-0.0574021,12.2841,5.04898,2796.44,0.0579655,12.2841,5.04898,2796.44,-0.0579655,-0.656337,1.79746e-15,-0.754468,2.5763e-15,-25.2723,1.46005e-12,0.0137709,13.0425,-0.649878,2.42556e-13,-1.01526
-6.03548e-13,133.19,2.39826e-15,48.9654,15.8725,15.7322,15.7322,15.811,15.811,12.2199,5.01079,2782.3,0.0574764,12.2199,5.01079,2782.3,-0.0574764,12.326,5.06003,2795.87,0.0580402,12.326,5.06003,2795.87,-0.0580402,-0.522245,1.83691e-15,-0.852795,2.26943e-15,-25.2745,1.46067e-12,0.0156728,13.045,-0.27527,2.44302e-13,-1.07325
-6.03144e-13,133.215,2.44813e-15,49.1554,15.8714,15.7309,15.7309,15.8097,15.8097,12.2602,5.02421,2781.73,0.0575662,12.2602,5.02421,2781.73,-0.0575662,12.3665,5.07351,2795.29,0.0581305,12.3665,5.07351,2795.29,-0.0581305,-0.373685,1.82487e-15,-0.927556,1.90073e-15,-25.2765,1.46129e-12,0.0174128,13.0475,0.0928491,2.46013e-13,-0.998573
-6.01637e-13,133.241,2.47198e-15,49.3327,15.8704,15.7296,15.7296,15.8085,15.8085,12.294,5.03916,2781.22,0.0576656,12.294,5.03916,2781.22,-0.0576656,12.4005,5.08854,2794.79,0.0582303,12.4005,5.08854,2794.79,-0.0582303,-0.214758,1.76184e-15,-0.976667,1.4806e-15,-25.2783,1.46191e-12,0.0189311,13.05,0.409617,2.47486e-13,-0.802688
-6.04129e-13,133.266,2.46764e-15,49.4587,15.8696,15.7287,15.7287,15.8075,15.8075,12.3137,5.05401,2780.89,0.0577637,12.3137,5.05401,2780.89,-0.0577637,12.4202,5.10345,2794.46,0.0583288,12.4202,5.10345,2794.46,-0.0583288,-0.0498571,1.64999e-15,-0.998756,1.01892e-15,-25.28,1.46253e-12,0.0201855,13.0525,0.637109,2.48555e-13,-0.511704
-6.06843e-13,133.29,2.46981e-15,49.499,15.8693,15.7283,15.7283,15.8072,15.8072,12.3127,5.0667,2780.83,0.0578471,12.3127,5.0667,2780.83,-0.0578471,12.4191,5.1162,2794.4,0.0584125,12.4191,5.1162,2794.4,-0.0584125,0.116454,1.49258e-15,-0.993196,5.25844e-16,-25.2818,1.46314e-12,0.0211567,13.055,0.748887,2.49101e-13,-0.163031
-6.06451e-13,133.315,2.4915e-15,49.4376,15.8695,15.7286,15.7286,15.8074,15.8074,12.2883,5.07536,2781.08,0.0579034,12.2883,5.07536,2781.08,-0.0579034,12.3946,5.12489,2794.64,0.058469,12.3946,5.12489,2794.64,-0.058469,0.279571,1.29375e-15,-0.960125,1.6809e-17,-25.2835,1.46376e-12,0.0218504,13.0575,0.733079,2.49068e-13,0.199369
-6.08059e-13,133.34,2.48065e-15,49.2825,15.8701,15.7294,15.7294,15.8083,15.8083,12.2436,5.07877,2781.6,0.0579249,12.2436,5.07877,2781.6,-0.0579249,12.3497,5.12831,2795.17,0.0584906,12.3497,5.12831,2795.17,-0.0584906,0.434972,1.05878e-15,-0.900444,-4.93357e-16,-25.2854,1.46438e-12,0.0222968,13.06,0.593663,2.48471e-13,0.530474
-6.08556e-13,133.365,2.48933e-15,49.0628,15.8711,15.7307,15.7307,15.8095,15.8095,12.1861,5.07672,2782.3,0.05791,12.1861,5.07672,2782.3,-0.05791,12.292,5.12626,2795.87,0.0584757,12.292,5.12626,2795.87,-0.0584757,0.578344,7.93952e-16,-0.815793,-9.91011e-16,-25.2875,1.465e-12,0.022546,13.0625,0.349773,2.47399e-13,0.789761
-6.11272e-13,133.39,2.46331e-15,48.8204,15.8722,15.7321,15.7321,15.8109,15.8109,12.1263,5.07001,2783.05,0.0578641,12.1263,5.07001,2783.05,-0.0578641,12.232,5.11952,2796.62,0.0584296,12.232,5.11952,2796.62,-0.0584296,0.705705,5.0593e-16,-0.708505,-1.46276e-15,-25.2897,1.46561e-12,0.0226623,13.065,0.0331708,2.45994e-13,0.946131
